group_id,leader,member,modify_leader,image_url,label,canonical_leader,brand ,name ,package,promotion
15162,dr pepper american soda  355 ml,dr pepper cream soda can 355ml,No,https://d1ralsognjng37.cloudfront.net/ea1a7789-7e6e-4a60-a48f-d1d42ad0b74a.jpeg,TRUE,dr pepper american soda  355 ml,Dr Pepper,Soda,355 ml,0
15154,dr pepper cherry vanilla can 355ml,american dr pepper cherry vanilla 335ml can,No,,TRUE,dr pepper cherry vanilla can 355ml,Dr Pepper,Cherry vanilla soda,355 ml,0
15154,dr pepper cherry vanilla can 355ml,dr pepper cherry can 355ml,No,https://d1ralsognjng37.cloudfront.net/4ac98796-de17-4d05-b2c3-4234ed5f0da8.jpeg,FALSE,dr pepper cherry flavour soda 355 ml,Dr Pepper,Cherry flavour soda,355 ml,0
15164,dr pepper original 2l,dr pepper original 2l,Yes,,TRUE,dr pepper regula soda 2 L,Dr Pepper,Regular soda,2 L,0
15173,dr pepper reg 4x330ml,dr pepper 330ml u can,No,,FALSE,dr pepper soda 330 ml,Dr Pepper,Regular soda,330 ml,0
15173,dr pepper reg 4x330ml,dr pepper cherry 330ml u can,No,,FALSE,dr pepper cherry flavour 330 ml,Dr Pepper,Cherry flavour soda,330 ml,0
15173,dr pepper reg 4x330ml,dr pepper reg 330ml,No,https://d1ralsognjng37.cloudfront.net/0991d3ee-71b0-4663-8122-196acba3dc50.jpeg,FALSE,dr pepper regular soda 330 ml,Dr Pepper,Regular soda,330 ml,0
15173,dr pepper reg 4x330ml,dr pepper regular 330ml,No,,FALSE,dr pepper regular soda 330 ml,Dr Pepper,Regular soda,330 ml,0
15169,dr pepper regular 2l,dr pepper regular 2l,Yes,,TRUE,dr pepper regular soda 2 L,Dr Pepper,Regular soda,2 L,0
15170,dr pepper regular 2ltr,dr pepper regular 2ltr,Yes,https://d1ralsognjng37.cloudfront.net/5e4e7971-7d37-47c2-9a50-6d16833c4c30.jpeg,TRUE,dr pepper regular soda 2 L,Dr Pepper,Regular soda,2 L,0
15185,dr pepper sugar free 500ml,dr pepper sugar free 500ml,Yes,,TRUE,dr pepper sugar free soda 500 ml,Dr Pepper,Sugar free soda ,500 ml,0
15225,dr. oetker ristorante mozzarella pizza 335 g,dr oetker ristorante mozzarella 335 g,No,https://d1ralsognjng37.cloudfront.net/71ac7147-a4dc-47c2-aece-c8be5cad5d06.jpeg,TRUE,dr. oetker ristorante mozzarella pizza 335 g,Dr. Oetker ,Ristorante mozzarella pizza ,335 g,0
15258,dragon shop dark fruit punch 550ml,dragon shop dark fruit punch 550ml,Yes,https://d1ralsognjng37.cloudfront.net/f1780bf4-968e-4b60-bba9-7647135ce1ce.jpeg,TRUE,dragon soop dark fruit punch 550 ml,Dragon soop,Dark fruit punch ,550 ml,0
15260,dragon shop strawberry and lime 500ml,dragon shop strawberry and lime 500ml,Yes,https://d1ralsognjng37.cloudfront.net/c728658f-d110-48d8-9a90-d463e2ab9774.jpeg,TRUE,dragon soop strawberry and lime 500 ml,Dragon soop,Strawberry and lime ,550 ml,0
15263,dragon soop blue raspberry  500 ml,dragon soop blue raspb 500ml,No,https://d1ralsognjng37.cloudfront.net/3d4b91d0-b3f3-4817-a6f2-86cbd5be2190.jpeg,TRUE,dragon soop blue raspberry  500 ml,Dragon soop,Blue raspberry ,500 ml,0
15269,dragon soop pas frt orange 500ml,dragon soop pas frt orange 500ml,Yes,https://d1ralsognjng37.cloudfront.net/653df60f-df87-4823-94c7-8324ad65b934.jpeg,TRUE,dragon soop passion fruit & orange 500 ml,Dragon soop,Passionfruit & orange ,500 ml,0
15270,dragon soop passion fruit and orange 500 ml,dragon shop passion fruit and orange 500ml,No,https://d1ralsognjng37.cloudfront.net/f607207b-3840-4326-8c2e-f02ddbc48e70.jpeg,TRUE,dragon soop passion fruit & orange 500 ml,Dragon soop,Passionfruit & orange ,500 ml,0
15290,dragon stout nrb,dragon stout nrb,Yes,https://d1ralsognjng37.cloudfront.net/9c2d0ed7-684a-4946-b4e6-8a1a53371b33.jpeg,TRUE,dragon stout beer 1 unit,Dragon stout,Beer,1 unit,0
15349,drumstick original squashies,drumstick original squashies,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/a95fbc41dd852807c3b47e97304dda12/5954bcb006b10dbfd0bc160f6370faf3.jpeg,TRUE,drumstick original squashies,Drumstick ,Original squashies,,0
15359,drumstick squashies bubblegum145g,drumstick squashies bubblegum145g,Yes,,TRUE,drumstick squashies bubblegum 145 g,Drumstick ,Squashies bubblegum,145 g,0
15363,drumstick squashies sour cherry and apple 160 g,drumstick squashie sour cherry apple flavour 160 g,No,https://d1ralsognjng37.cloudfront.net/2a928c36-285b-4fc8-a677-56a51b8aab2d.jpeg,TRUE,drumstick squashies sour cherry and apple 160 g,Drumstick ,Squashies sour cherry and apple,160 g,0
15374,dtc orange smooth juice 1l,dtc orange smooth juice 1l,Yes,,TRUE,discover the choice orange juice smooth 1 L,Discover the choice,Orange juice smooth ,1 L,0
15453,durex extra safe 3 condom,durex extra safe 3 condom,Yes,,TRUE,durex extra safe condom 3 units,,Extra safe condom,3 units,0
15461,durex fetherlite condom 3,durex condom featherlite,No,,TRUE,durex fetherlite condom 3,,Extra safe condom,3 units,0
15512,e jaffa cake 24,co op 24 jaffa cake,No,https://tb-static.uber.com/prod/image-proc/processed_images/0be07c27d8cf0b1e36e09197e496f4dc/859baff1d76042a45e319d1de80aec7a.jpeg,TRUE,e jaffa cake 24,Co-op,Jaffa cakes,24 units,0
15512,e jaffa cake 24,coop 24 jaffa cake,No,https://d1ralsognjng37.cloudfront.net/506debd4-161d-470c-99ca-a1af3b824b9b.jpeg,TRUE,e jaffa cake 24,Co-op,Jaffa cakes,24 units,0
15512,e jaffa cake 24,coop 24 jaffa cake veg,No,,TRUE,e jaffa cake 24,Co-op,Jaffa cakes,24 units,0
15512,e jaffa cake 24,coop jaffa cake 24 pack,No,https://d1ralsognjng37.cloudfront.net/22e45abc-7b3a-49a7-9efe-9126c83b80ae.jpeg,TRUE,e jaffa cake 24,Co-op,Jaffa cakes,24 units,0
15599,eat natural  protein bar peanut and chocolate  45 g,eat natural protein bar peanut and chocolate 45 g,No,,TRUE,eat natural  protein bar peanut and chocolate  45 g,Eat natural,Protein bar peanut and chocolate,45 g,0
35401,eazy pop magicorn sweet microwave popcorn 85 g,easy microwave popcorn salted 85g,No,https://d1ralsognjng37.cloudfront.net/79997bc0-7ada-4770-a985-ec938d8adb44.jpeg,FALSE,eazy pop microwave popcorn salted 85 g,Eazy pop,Microwave popcorn salted ,85 g,0
35401,eazy pop magicorn sweet microwave popcorn 85 g,easy pop microwave butter popcorn 85g,No,,FALSE,eazy pop microwave popcorn butter 85 g,Eazy pop,Microwave popcorn butter ,85 g,0
35401,eazy pop magicorn sweet microwave popcorn 85 g,easy pop microwave sweet popcorn 85g,No,,TRUE,eazy pop magicorn sweet microwave popcorn 85 g,Eazy pop,Microwave popcorn sweet ,85 g,0
35401,eazy pop magicorn sweet microwave popcorn 85 g,eazy microwave popcorn butter 85g,No,https://d1ralsognjng37.cloudfront.net/2c64d774-e50b-4dab-91b9-32ba3369ac99.jpeg,FALSE,eazy pop microwave popcorn butter 85 g,Eazy pop,Microwave popcorn butter ,85 g,0
35401,eazy pop magicorn sweet microwave popcorn 85 g,eazy microwave popcorn salted 85g,No,https://d1ralsognjng37.cloudfront.net/4b932dc4-30e9-4bcb-b608-a694d2913470.jpeg,FALSE,eazy pop microwave popcorn salted 85 g,Eazy pop,Microwave popcorn salted ,85 g,0
35401,eazy pop magicorn sweet microwave popcorn 85 g,eazy microwave popcorn sweet 85g,No,https://d1ralsognjng37.cloudfront.net/cd3af9ff-1e79-4155-ac5e-573ec5d3bfb7.jpeg,TRUE,eazy pop magicorn sweet microwave popcorn 85 g,Eazy pop,Microwave popcorn sweet ,85 g,0
35401,eazy pop magicorn sweet microwave popcorn 85 g,eazy micrwave popcorn butter 85g,No,,FALSE,eazy pop microwave popcorn butter 85 g,Eazy pop,Microwave popcorn butter ,85 g,0
35401,eazy pop magicorn sweet microwave popcorn 85 g,eazy micrwave popcorn salted 85g,No,,FALSE,eazy pop microwave popcorn salted 85 g,Eazy pop,Microwave popcorn salted ,85 g,0
35401,eazy pop magicorn sweet microwave popcorn 85 g,magicorn eazypop microwave popcorn butter 85g,No,https://d1ralsognjng37.cloudfront.net/e68d2ef5-65b6-49d8-a0c2-79fa8b9e8933.jpeg,FALSE,eazy pop microwave popcorn butter 85 g,Eazy pop,Microwave popcorn butter ,85 g,0
35401,eazy pop magicorn sweet microwave popcorn 85 g,magicorn eazypop microwave popcornsalted 85g,No,https://d1ralsognjng37.cloudfront.net/abf802c1-3df0-4b1e-8fce-3e5046b2d4aa.jpeg,FALSE,eazy pop microwave popcorn salted 85 g,Eazy pop,Microwave popcorn salted ,85 g,0
35401,eazy pop magicorn sweet microwave popcorn 85 g,magicorn salted microwave popcorn 85g,No,,FALSE,eazy pop microwave popcorn salted 85 g,Eazy pop,Microwave popcorn salted ,85 g,0
35401,eazy pop magicorn sweet microwave popcorn 85 g,magicorn sweet salted microwave popcorn 85g,No,,FALSE,eazy pop microwave popcorn salted 85 g,Eazy pop,Microwave popcorn salted ,85 g,0
35401,eazy pop magicorn sweet microwave popcorn 85 g,microwave easy pop butter 85 gram,No,,FALSE,eazy pop microwave popcorn butter 85 g,Eazy pop,Microwave popcorn butter ,85 g,0
35401,eazy pop magicorn sweet microwave popcorn 85 g,microwave easy pop salted 85 gram,No,,FALSE,eazy pop microwave popcorn salted 85 g,Eazy pop,Microwave popcorn salted ,85 g,0
35401,eazy pop magicorn sweet microwave popcorn 85 g,microwave easy pop sweet 85 gram,No,,TRUE,eazy pop magicorn sweet microwave popcorn 85 g,Eazy pop,Microwave popcorn sweet ,85 g,0
15650,echo fall carbernetsauvignon 75cl,echo fall carbernetsauvignon 75cl,Yes,https://d1ralsognjng37.cloudfront.net/8ef583ce-6459-41b2-b934-1718b2725358.jpeg,TRUE,echo falls carbernet sauvignon wine 750 ml,Echo Falls,Carbernet sauvignon wine,750 ml,0
15677,echo fall r0se 75cl,echo fall r0se 75cl,Yes,https://d1ralsognjng37.cloudfront.net/0c71d622-942f-4d32-8537-df2d51e94a41.jpeg,TRUE,echo falls rose wine 750 ml,Echo Falls,Rose wine ,750 ml,0
15698,echo fall summer berry 75 cl,echo fall rose and summer berry 75 cl,Yes,https://d1ralsognjng37.cloudfront.net/9feded80-bfb1-4613-b8e0-f1faf69d564f.jpeg,TRUE,echo falls rose wine with summer berry 750 ml,Echo Falls,Rose wine with summer berry ,750 ml,0
15698,echo fall summer berry 75 cl,echo fall summer berry 75 cl,Yes,https://d1ralsognjng37.cloudfront.net/5d84ff6c-7893-4d38-89e9-9735c099f717.jpeg,TRUE,echo falls rose wine with summer berry 750 ml,Echo Falls,Rose wine with summer berry ,750 ml,0
15699,echo fall summer berry 750 ml,echo fall summer berry 750ml 9 %,No,https://tb-static.uber.com/prod/image-proc/processed_images/c129593ab652c50303eeac1b4c66a2c4/b4facf495c22df52f3ca635379ebe613.jpeg,TRUE,echo fall summer berry 750 ml,Echo Falls,Wine with summer berry ,750 ml,0
15706,echo fall white peach and mango 75 cl,echo fall white peach and mango 75 cl,Yes,,TRUE,echo falls wine white peach and mango 750 ml,Echo Falls,Wine white peach and mango ,750 ml,0
15716,echo fall whitezinfandel 75cl,echo fall whitezinfandel 75cl,Yes,https://d1ralsognjng37.cloudfront.net/20986ea5-1d36-4d6c-84ed-3781127a8748.jpeg,TRUE,echo falls white zinfandel wine 750 ml,Echo Falls,White zinfandel wine ,750 ml,0
15785,echofalls pinot grigio rose 70cl,echofalls pinot grigio rose 70cl,Yes,https://d1ralsognjng37.cloudfront.net/36d646e5-1b0b-4322-bfcf-008aecb86d7a.jpeg,TRUE,echo falls pinot grigio rose wine 700 ml,Echo Falls,Pinot grigio rose wine ,700 ml,0
15809,egg 12 pack,12 pack egg,Yes,https://d1ralsognjng37.cloudfront.net/d6121809-8658-4b93-ad25-9b6f8635ea0e.jpeg,TRUE,egg 12 units,,Egg,12 units,0
15809,egg 12 pack,egg 12 pack,Yes,https://d1ralsognjng37.cloudfront.net/a0e3cd18-cd1e-4698-b078-67c4adc38088.jpeg,TRUE,egg 12 units,,Egg,12 units,0
15834,egg x 12pack,egg x 12pack,Yes,https://d1ralsognjng37.cloudfront.net/94d6ec4c-705d-44ba-9048-91e16af04969.jpeg,TRUE,egg 12 units,,Egg,12 units,0
15858,ej gallo brandy 20cl,e j gallo brandy 20cl,Yes,https://d1ralsognjng37.cloudfront.net/2889ec25-a93c-4ddc-a35f-e3e4498fe32b.jpeg,TRUE,e&j brandy 200 ml,E&J,Brandy,200 ml,0
15858,ej gallo brandy 20cl,ej gallo brandy 20cl,Yes,,TRUE,e&j brandy 200 ml,E&J,Brandy,200 ml,0
15860,ej gallo brandy 70cl,e j gallo brandy 70cl,No,https://d1ralsognjng37.cloudfront.net/862860f7-ec35-4022-9f79-9311ad2bb2bc.jpeg,TRUE,ej gallo brandy 70cl,E&J,Brandy,700 ml,0
15860,ej gallo brandy 70cl,ej gall brandy 70cl,No,,TRUE,ej gallo brandy 70cl,E&J,Brandy,700 ml,0
16002,elf bar 600 blueberry sour raspberry,elf bar blueberry sour raspberry 600,No,,TRUE,elf bar 600 blueberry sour raspberry,Elf bar,600 blueberry sour raspberry vape,1 unit,0
16002,elf bar 600 blueberry sour raspberry,elf bar blueberry sour raspberry 600 puff,No,,TRUE,elf bar 600 blueberry sour raspberry,Elf bar,600 blueberry sour raspberry vape,1 unit,0
16002,elf bar 600 blueberry sour raspberry,elf bar lux blueberry sour raspberry 600 puff,No,,TRUE,elf bar 600 blueberry sour raspberry,Elf bar,600 blueberry sour raspberry vape,1 unit,0
15900,elf bar 600 disposable cola,elf bar 600 disposable cola,Yes,,TRUE,elf bar 600 disposable vape cola 1 unit,Elf bar,600 disposable vape cola,1 unit,0
15901,elf bar 600 disposable grape,elf bar 600 disposable grape,Yes,,TRUE,elf bar 600 disposable vape grape 1 unit,Elf bar,600 disposable vape grape,1 unit,0
15902,elf bar 600 disposable mango milk ice,elf bar 600 disposable mango milk ice,Yes,,TRUE,elf bar 600 disposable vape mango milk ice 1 unit,Elf bar,600 disposable vape mango milk ice,1 unit,0
15903,elf bar 600 disposable pod blue razz lemonade,elf bar 600 disposable pod blue razz lemonade,Yes,,TRUE,elf bar 600 disposable pod blue razz lemonade 1 unit,Elf bar,600 disposable pod blue razz lemonade,1 unit,0
15905,elf bar 600 disposable pod energy ice,elf bar 600 disposable pod energy ice,Yes,,TRUE,elf bar 600 disposable pod energy ice 1 unit,Elf bar,600 disposable pod energy ice ,1 unit,0
15906,elf bar 600 disposable pod pineapple peach mango,elf bar 600 disposable pod pineapple peach mango,Yes,,TRUE,elf bar 600 disposable pod pineapple peach mango 1 unit,Elf bar,600 disposable pod pineapple peach mango ,1 unit,0
15907,elf bar 600 disposable strawberry ice,elf bar 600 disposable strawberry ice,Yes,,TRUE,elf bar 600 disposable vape strawberry ice 1 unit,Elf bar,600 disposable vape strawberry ice,1 unit,0
15914,elf bar 600disposable watermelon,elf bar 600disposable watermelon,Yes,,TRUE,elf bar 600 disposable vape watermelon 1 unit,Elf bar,600 disposable vape watermelon,1 unit,0
23451,elf bar blueberry sour raspberry disposable vape,elf bar blue sour raspberry,No,,TRUE,elf bar blueberry sour raspberry disposable vape,Elf bar,600 blueberry sour raspberry disposable vape,1 unit,0
23451,elf bar blueberry sour raspberry disposable vape,elf bar blueberry sour raspberry 2 % nic,No,,TRUE,elf bar blueberry sour raspberry disposable vape,Elf bar,600 blueberry sour raspberry disposable vape,1 unit,0
23451,elf bar blueberry sour raspberry disposable vape,elf bar blueberry sour raspberry disposable,No,,TRUE,elf bar blueberry sour raspberry disposable vape,Elf bar,600 blueberry sour raspberry disposable vape,1 unit,0
23451,elf bar blueberry sour raspberry disposable vape,elf bar disposable blue sour raspberry,No,,TRUE,elf bar blueberry sour raspberry disposable vape,Elf bar,600 blueberry sour raspberry disposable vape,1 unit,0
23451,elf bar blueberry sour raspberry disposable vape,geek bar blueberry sour raspberry 1,No,,TRUE,elf bar blueberry sour raspberry disposable vape,Elf bar,600 blueberry sour raspberry disposable vape,1 unit,0
15933,elf bar coconut melon 600 puff,elf bar 600 coconut melon,Yes,,TRUE,elf bar 600 coconut melon puff 1 unit,Elf bar,600 coconut melon puff ,1 unit,0
15933,elf bar coconut melon 600 puff,elf bar coconut melon 600 puff,Yes,,TRUE,elf bar 600 coconut melon puff 1 unit,Elf bar,600 coconut melon puff ,1 unit,0
15943,elf bar cream tobacco 600p,elf bar cream tobacco 600p,Yes,,TRUE,elf bar 600 cream tobacco puff 1 unit,Elf bar,600 cream tobacco puff,1 unit,0
15946,elf bar disposable apple peach,elf bar disposable apple peach,Yes,,TRUE,elf bar 600 disposable vape apple peach 1 unit,Elf bar,600 disposable vape apple peach ,1 unit,0
15950,elf bar disposable blue razz lemonade,elf bar disposable blue razz lemonade,Yes,,TRUE,elf bar 600 disposable vape blue razz lemonade 1 unit,Elf bar,600 disposable vape blue razz lemonade,1 unit,0
15955,elf bar disposable cola,elf bar disposable cola,Yes,,TRUE,elf bar 600 disposable vape cola 1 unit,Elf bar,600 disposable vape cola,1 unit,0
15958,elf bar disposable cotton candy,elf bar disposable cotton candy,Yes,,TRUE,elf bar 600 disposable vape cotton candy 1 unit,Elf bar,600 disposable vape cotton candy ,1 unit,0
15964,elf bar disposable kiwi passionfruit guava,elf bar disposable kiwi passionfruit guava,Yes,,TRUE,elf bar 600 disposable vape kiwi passionfruit guava 1 unit,Elf bar,600 disposable vape kiwi passionfruit guava,1 unit,0
15967,elf bar disposable peach ice,elf bar disposable peach ice,Yes,,TRUE,elf bar 600 disposable vape peach ice 1 unit,Elf bar,600 disposable vape peach ice,1 unit,0
15968,elf bar disposable pink lemonade,elf bar disposable pink lemonade,Yes,,TRUE,elf bar 600 disposable vape pink lemonade 1 unit,Elf bar,600 disposable vape pink lemonade ,1 unit,0
15989,elf bar energy ice 600,elf bar energy ice 600,Yes,,TRUE,elf bar 600 disposable vape energy ice 1 unit,Elf bar,600 disposable vape energy ice,1 unit,0
15990,elf bar energy ice disposable,elf bar disposable energy ice,Yes,,TRUE,elf bar 600 disposable vape energy ice 1 unit,Elf bar,600 disposable vape energy ice,1 unit,0
15990,elf bar energy ice disposable,elf bar energy ice disposable,Yes,,TRUE,elf bar 600 disposable vape energy ice 1 unit,Elf bar,600 disposable vape energy ice,1 unit,0
15993,elf bar grape 600p,elf bar grape 600 puff,Yes,,TRUE,elf bar 600 disposable vape grape 1 unit,Elf bar,600 disposable vape grape,1 unit,0
15993,elf bar grape 600p,elf bar grape 600p,Yes,,TRUE,elf bar 600 disposable vape grape 1 unit,Elf bar,600 disposable vape grape,1 unit,0
15994,elf bar grape disposable vape,elf bar disposable grape,No,,TRUE,elf bar grape disposable vape,Elf bar,600 disposable vape grape,1 unit,0
15996,elf bar kiwi passion fruit guava 600,elf bar 600 kiwi passion fruit guava 20mg,Yes,,TRUE,elf bar 600 disposable vape kiwi passion fruit guava 1 unit,Elf bar,600 disposable vape kiwi passion fruit guava,1 unit,0
15996,elf bar kiwi passion fruit guava 600,elf bar kiwi passion fruit guava 600,Yes,,TRUE,elf bar 600 disposable vape kiwi passion fruit guava 1 unit,Elf bar,600 disposable vape kiwi passion fruit guava,1 unit,0
16006,elf bar lychee ice 600 puff,elf bar 600 lychee ice,Yes,,TRUE,elf bar 600 lychee ice puff 1 unit,Elf bar,600 lychee ice puff,1 unit,0
16006,elf bar lychee ice 600 puff,elf bar lychee ice 600 puff,Yes,,TRUE,elf bar 600 lychee ice puff 1 unit,Elf bar,600 lychee ice puff,1 unit,0
16010,elf bar mango 600 puff,elf bar mango 600,Yes,,TRUE,elf bar 600 mango puff 1 unit,Elf bar,600 mango puff,1 unit,0
16010,elf bar mango 600 puff,elf bar mango 600 puff,Yes,,TRUE,elf bar 600 mango puff 1 unit,Elf bar,600 mango puff,1 unit,0
16011,elf bar mango disposable,elf bar disposable mango,Yes,,TRUE,elf bar 600 mango puff 1 unit,Elf bar,600 mango puff,1 unit,0
16011,elf bar mango disposable,elf bar mango disposable,Yes,,TRUE,elf bar 600 mango puff 1 unit,Elf bar,600 mango puff,1 unit,0
16015,elf bar peach ice 600p,elf bar peach ice 600,Yes,,TRUE,elf bar 600 peach ice puff 1 unit,Elf bar,600 peach ice puff ,1 unit,0
16015,elf bar peach ice 600p,elf bar peach ice 600p,Yes,,TRUE,elf bar 600 peach ice puff 1 unit,Elf bar,600 peach ice puff ,1 unit,0
16020,elf bar pineapple peach mango 600,elf bar pineapple peach mango 600,Yes,,TRUE,elf bar 600 disposable vape pineapple peach mango 1 unit,Elf bar,600 disposable vape pineapple peach mango,1 unit,0
16023,elf bar pink lemonade,elf bar pink lemonade 2 % nic,No,,TRUE,elf bar pink lemonade,Elf bar,600 disposable vape pink lemonade,1 unit,0
16050,elf bar strawberry kiwi disposable,elf bar disposable strawberry ice,No,,TRUE,elf bar strawberry kiwi disposable,Elf bar,600 disposable vape strawberry kiwi ,1 unit,0
16050,elf bar strawberry kiwi disposable,elf bar disposable strawberry ice cream,No,,FALSE,elf bar 600 disposable vape strawberry ice cream 1 unit,Elf bar,600 disposable vape strawberry ice cream,1 unit,0
16050,elf bar strawberry kiwi disposable,elf bar disposable strawbery ice,No,,FALSE,elf bar 600 disposable vape strawberry ice cream 1 unit,Elf bar,600 disposable vape strawberry ice cream,1 unit,0
16050,elf bar strawberry kiwi disposable,elf bar strawberry ice disposable,No,,FALSE,elf bar 600 disposable vape strawberry ice cream 1 unit,Elf bar,600 disposable vape strawberry ice cream,1 unit,0
16050,elf bar strawberry kiwi disposable,elf bar strawbery energy disposable,No,,FALSE,elf bar 600 disposable vape strawbery energy 1 unit,Elf bar,600 disposable vape strawbery energy ,1 unit,0
16050,elf bar strawberry kiwi disposable,elf bar strawbery kiwi disposable,No,,TRUE,elf bar strawberry kiwi disposable,Elf bar,600 disposable vape strawberry kiwi ,1 unit,0
