group_id,leader,member,modify_leader,image_url,label,canonical leader,brand,name,package ,promotion
806,do pinos 8 pack leche coronado uht 3.5 lt desc 15 %,do pinos 8 pack leche coronado uht 3.5 lt desc 15 %,Yes,,True ,Dos Pinos leche coronado uht desc 15% 8 unids x 3.5 L c/u,Dos Pinos,leche coronado uht desc 15%,8 unids x 3.5 L c/u,1
807,do pinos agua alma perasandia 600ml,do pinos agua alma perasandia 600ml,Yes,,True ,Dos Pinos agua alma pera sandía 600 ml,Dos Pinos,agua alma pera sandía,600 ml,0
808,do pinos cafe frio moka britt 250 ml uht,do pinos cafe frio moka britt 250 ml uht,Yes,,True ,Dos Pinos café frío moka britt uht 250 ml,Dos Pinos,café frío moka britt uht,250 ml,0
810,do pinos cafe fro vainilla britt 250 ml uht,do pinos cafe fro vainilla britt 250 ml uht,Yes,,True ,Dos Pinos café frío vainilla britt uht 250 ml,Dos Pinos,café frío vainilla britt uht,250 ml,0
811,do pinos chocolate gallito caja surtida 330 gr desc 15 %,chocolate gallito caja surtida 330 gr desc 15 %,Yes,,False ,Gallito chocolate caja surtida desc 15% 330 g,Gallito,chocolate caja surtida desc 15%,330 g,1
811,do pinos chocolate gallito caja surtida 330 gr desc 15 %,chocolate gallito caja surtida 330 gr desc 40 %,Yes,,False ,Gallito chocolate caja surtida desc 40% 330 g,Gallito,chocolate caja surtida desc 40%,330 g,1
811,do pinos chocolate gallito caja surtida 330 gr desc 15 %,chocolate gallito caja surtida 330g desc 15 %,Yes,,False ,Gallito chocolate caja surtida desc 15% 330 g,Gallito,chocolate caja surtida desc 15%,330 g,1
811,do pinos chocolate gallito caja surtida 330 gr desc 15 %,chocolate gallito caja surtida 330g desc 50 %,Yes,,False ,Gallito chocolate caja surtida desc 50% 330 g,Gallito,chocolate caja surtida desc 50%,330 g,1
811,do pinos chocolate gallito caja surtida 330 gr desc 15 %,do pinos chocolate gallito caja surtida 330 gr desc 15 %,Yes,,True ,Dos Pinos chocolate gallito caja surtida desc 15% 330 g,Dos Pinos,chocolate gallito caja surtida desc 15%,330 g,1
812,do pinos chocoleche 1l 20 % desc,do pinos chocoleche 1l 20 % desc,Yes,,True ,Dos Pinos chocoleche 20% desc 1 L,Dos Pinos,chocoleche 20% desc,1 L,1
813,do pinos cono krunchy krips 6 pack,do pinos cono krunchy krips 6 pack,Yes,,True ,Dos Pinos cono krunchy krips 6 units,Dos Pinos,cono krunchy krips,6 units,0
814,do pinos cotuba cero 2 lt desc 20 %,do pinos cotuba cero 2 lt desc 20 %,Yes,,True ,Dos Pinos cotuba cero bebida guaraná desc 20% 2 L,Dos Pinos,cotuba cero bebida guaraná desc 20%,2 L,1
815,do pinos cotuba original 2 lt desc 20 %,do pinos cotuba original 2 lt desc 20 %,Yes,,True ,Dos Pinos cotuba original desc 20% 2 L,Dos Pinos,cotuba original desc 20%,2 L,1
816,do pinos delactomy leche 50 % proteina caja 250 ml,do pinos delactomy leche 50 % proteina caja 250 ml,Yes,,True ,Dos Pinos delactomy leche 50% proteína 250 ml,Dos Pinos,delactomy leche 50% proteína,250 ml,0
819,do pinos deligurt batido natural 125 gr,do pinos deligurt batido natural 125 gr,Yes,,True ,Dos Pinos deligurt batido natural 125 g,Dos Pinos,deligurt batido natural,125 g,0
823,do pinos dip de cebolla 230 gr taza desc 17 %,do pinos dip de cebolla 230 gr desc 17 %,Yes,,True ,Dos Pinos dip de cebolla desc 17 % 230 g,Dos Pinos,dip de cebolla desc 17 %,230 g,1
823,do pinos dip de cebolla 230 gr taza desc 17 %,do pinos dip de cebolla 230 gr taza desc 17 %,Yes,,True ,Dos Pinos dip de cebolla desc 17 % 230 g,Dos Pinos,dip de cebolla desc 17 %,230 g,1
827,do pinos frescoleche do pinos fresa litro,do pinos frescoleche do pinos fresa litro,Yes,,True ,Dos Pinos fresco leche fresa 1 L,Dos Pinos,fresco leche fresa,1 L,0
829,do pinos frescoleche surtido 250ml 6 pack,do pinos frescoleche surtido 250ml 6 pack,Yes,,True ,Dos Pinos fresco leche surtido 6 units x 250 ml c/u,Dos Pinos,fresco leche surtido,6 units x 250 ml c/u,0
832,do pinos helado chocolate con ron 14 gl,do pinos helado chocolate con ron 14 gl,Yes,,True ,Dos Pinos helado chocolate con ron 1.13 L,Dos Pinos,helado chocolate con ron,1.13 L,0
834,do pinos helado combinado de limn 14 gl,do pinos helado combinado de limn 14 gl,Yes,,True ,Dos Pinos helado combinado de limón 1.13 L,Dos Pinos,helado combinado de limón,1.13 L,0
836,do pinos helado cono caramelo macadamia deleite 75 grs,do pinos helado cono caramelo macadamia deleite 75 grs,Yes,,True ,Dos Pinos helado cono caramelo macadamia deleite 75 g,Dos Pinos,helado cono caramelo macadamia deleite,75 g,0
837,do pinos helado cremoleta fresa do pinos 75 grs,do pinos helado chocoleta do pinos 75 grs,Yes,,False ,Dos Pinos helado chocoleta 75 g,Dos Pinos,helado chocoleta,75 g,0
837,do pinos helado cremoleta fresa do pinos 75 grs,do pinos helado cremoleta fresa do pinos 75 grs,Yes,,True ,Dos Pinos helado cremoleta fresa 75 g,Dos Pinos,helado cremoleta fresa,75 g,0
842,do pinos helado krunchi krips do pinos 75 grs,do pinos helado krunchi krips do pinos 75 grs,Yes,,True ,Dos Pinos helado krunchi krips 75 g,Dos Pinos,helado krunchi krips,75 g,0
845,do pinos helado protena coco 1 pinta,do pinos helado protena chocochips 1 pinta,Yes,,False ,Dos Pinos helado proteína chocochips 473 ml,Dos Pinos,helado proteína chocochips,473 ml,0
845,do pinos helado protena coco 1 pinta,do pinos helado protena coco 1 pinta,Yes,,True ,Dos Pinos helado proteína coco 473 ml,Dos Pinos,helado proteína coco,473 ml,0
846,do pinos helado protena leche condensada fresa 252 gr,do pinos helado protena leche condensada fresa 252 gr,Yes,,True ,Dos Pinos helado proteína leche condensada fresa 252 g,Dos Pinos,helado proteína leche condensada fresa,252 g,0
847,do pinos helado rompope 14 gl,do pinos helado rompope 14 gl,Yes,,True ,Dos Pinos helado rompope 1.13 L,Dos Pinos,helado rompope,1.13 L,0
851,do pinos helado trits limon galleta 14 gl,do pinos helado trits limon galleta 14 gl,Yes,,True ,Dos Pinos helado trits limón galleta 1.13 L,Dos Pinos,helado trits limón galleta,1.13 L,0
856,do pinos jugo de naranja do pinos litro,do pinos jugo de naranja c zanahoria do pinos litro,Yes,,False ,Dos Pinos jugo de naranja con zanahoria 1 L,Dos Pinos,jugo de naranja con zanahoria,1 L,0
856,do pinos jugo de naranja do pinos litro,do pinos jugo de naranja do pinos litro,Yes,,True ,Dos Pinos jugo de naranja 1 L,Dos Pinos,jugo de naranja,1 L,0
857,do pinos jugo naranja maracuy 946 ml desc 20 %,do pinos jugo naranja maracuy 946 ml desc 20 %,Yes,,True ,Dos Pinos jugo naranja maracuyá desc 20% 946 ml,Dos Pinos,jugo naranja maracuyá desc 20%,946 ml,1
858,do pinos krunchy torta chilena 75g,do pinos krunchy torta chilena 75g,Yes,,True ,Dos Pinos krunchy torta chilena 75 g,Dos Pinos,krunchy torta chilena,75 g,0
862,do pinos leche delactomy fresa do pinos 250 ml,do pinos leche delactomy fresa do pinos 250 ml,Yes,,True ,Dos Pinos leche delactomy fresa 250 ml,Dos Pinos,leche delactomy fresa,250 ml,0
863,do pinos leche delactomy vainilla do pinos 250 ml,do pinos leche delactomy vainilla do pinos 250 ml,Yes,,True ,Dos Pinos leche delactomy vainilla 250 ml,Dos Pinos,leche delactomy vainilla,250 ml,0
866,do pinos leche do pinos uht 50 % proteina litro,do pinos leche do pinos uht 50 % proteina litro,Yes,,True ,Dos Pinos leche uht 50% proteína 1 L,Dos Pinos,leche uht 50% proteína,1 L,0
867,do pinos leche en polvo pinito 120 g,do pinos leche en polvo pinito 120 g,Yes,,True ,Dos Pinos leche en polvo pinito 120 g,Dos Pinos,leche en polvo pinito,120 g,0
869,do pinos leche galon do pinos 3.75 lts,do pinos leche galon do pinos 3.75 lts,Yes,,True ,Dos Pinos leche 3.75 L,Dos Pinos,leche,3.75 L,0
870,do pinos leche homogenizada do pinos 1.8 litro,do pinos leche homogenizada do pinos 1.8 litro,Yes,,True ,Dos Pinos leche homogenizada 1.8 L,Dos Pinos,leche homogenizada,1.8 L,0
871,do pinos leche homogenizada do pinos litro,do pinos leche homogenizada do pinos litro,Yes,,True ,Dos Pinos leche homogenizada 1 L,Dos Pinos,leche homogenizada,1 L,0
872,do pinos leche saborizada uht 50 % proteina chocoalm 250 ml,do pinos leche saborizada uht 50 % proteina chocoalm 250 ml,Yes,,True ,Dos Pinos leche saborizada uht 50% proteína choco almendras 250 ml,Dos Pinos,leche saborizada uht 50% proteína choco almendras,250 ml,0
873,do pinos leche semi descremada do pinos litro,do pinos leche descremada do pinos litro,Yes,,False ,Dos Pinos leche descremada 1 L,Dos Pinos,leche descremada,1 L,0
873,do pinos leche semi descremada do pinos litro,do pinos leche semi descremada do pinos litro,Yes,,True ,Dos Pinos leche semi descremada 1 L,Dos Pinos,leche semi descremada,1 L,0
874,do pinos leche semidescremada delactomy do pinos litro,do pinos leche semidescremada delactomy do pinos litro,Yes,,TRUE,Dos Pinos Leche semidescremada Caja 1 L,Dos Pinos,Leche semidescremada,Caja 1 L,0
875,do pinos leche uht delactosada 0 % 50 % proteina vainilla 250ml,do pinos delactomy leche uht 0 % doble proteina caja 500,Yes,,FALSE,Dos Pinos Leche deslactosada vainila más proteína Caja 500 ml,Dos Pinos,Leche deslactosada vainila más proteína,Caja 500 ml,0
875,do pinos leche uht delactosada 0 % 50 % proteina vainilla 250ml,do pinos leche uht delactosada 0 % 50 % proteina 250 ml,Yes,,FALSE,Dos Pinos Leche deslactosada más proteína Caja 250 ml,Dos Pinos,Leche deslactosada más proteína,Caja 250 ml,0
875,do pinos leche uht delactosada 0 % 50 % proteina vainilla 250ml,do pinos leche uht delactosada 0 % 50 % proteina vainilla 250ml,Yes,,TRUE,Dos Pinos Leche deslactosada Cartón 250 ml,Dos Pinos,Leche deslactosada,Cartón 250 ml,0
876,do pinos leche uht delactosada 0 % doble protena 500ml,do pinos leche uht delactosada 0 % doble protena 500ml,Yes,,TRUE,Dos Pinos Leche deslactosada Cartón 500 ml,Dos Pinos,Leche deslactosada,Cartón 500 ml,0
877,do pinos mantequilla csal 62.5 gr,do pinos mantequilla csal 62.5 gr,Yes,,TRUE,Dos Pinos Mantequilla con sal Empaque 62 g,Dos Pinos,Mantequilla con sal,Empaque 62 g,0
879,do pinos mantequlla in line taza 210 gr,do pinos mantequlla in line taza 210 gr,Yes,,TRUE,Dos Pinos Mantequilla light Empaque 210 g,Dos Pinos,Mantequilla light,Empaque 210 g,0
880,do pinos mortadela pollo 375,do pinos mortadela pollo 375,Yes,,TRUE,Dos Pinos Mortadela pollo Empaque 375 g,Dos Pinos,Mortadela pollo,Empaque 375 g,0
882,do pinos natilla con sal delactomy do pinos 400 grs,do pinos natilla con sal delactomy do pinos 400 grs,Yes,,TRUE,Dos Pinos Natilla con sal Delactomy Doypack 400 g,Dos Pinos,Natilla con sal Delactomy,Doypack 400 g,0
885,do pinos natilla granja 115 gr,do pinos natilla granja 115 gr,Yes,,TRUE,Dos Pinos Natilla La Granja Empaque 115 g,Dos Pinos,Natilla La Granja,Empaque 115 g,0
888,do pinos nctar mixto frutas lt tb,do pinos nctar mixto frutas lt tb,Yes,,TRUE,Dos Pinos Néctar mixto de frutas Caja 1 L,Dos Pinos,Néctar mixto de frutas,Caja 1 L,0
889,do pinos nctar uht surtido 6 pack,do pinos nctar uht surtido 6 pack,Yes,,TRUE,Dos Pinos Néctar de frutas surtido 6 x 200 ml,Dos Pinos,Néctar de frutas surtido,6 x 200 ml,0
890,do pinos queque helado do pinos 100 grs,do pinos helado trits do pinos 100 grs,Yes,,FALSE,Dos Pinos Helado Trits Empaque 100 g,Dos Pinos,Helado Trits,Empaque 100 g,0
890,do pinos queque helado do pinos 100 grs,do pinos queque helado do pinos 100 grs,Yes,,TRUE,Dos Pinos Helado Empaque 100 g,Dos Pinos,Helado,Empaque 100 g,0
891,do pinos queso cheddar rallado 225g,do pinos queso cheddar rallado 225g,Yes,,TRUE,Dos Pinos Queso cheddar rallado Empaque 225 g,Dos Pinos,Queso cheddar rallado,Empaque 225 g,0
892,do pinos queso cottage 310 gr desc 30 %,do pinos queso cottage 310 gr desc 30 %,Yes,,TRUE,Dos Pinos Queso cottage Pote 310 g,Dos Pinos,Queso cottage,Pote 310 g,1
894,do pinos queso crema pia taza 210 g,do pinos queso crema pia taza 210 g,Yes,,TRUE,Dos Pinos Queso crema sabor piña Empaque 210 g,Dos Pinos,Queso crema sabor piña,Empaque 210 g,0
896,do pinos queso fresco semiduro protena 300 gr,do pinos queso fresco semiduro protena 300 gr,Yes,,TRUE,Dos Pinos Queso fresco semiduro Empaque 300 g,Dos Pinos,Queso fresco semiduro,Empaque 300 g,0
897,do pinos queso gouda 200 gr desc 30 %,do pinos queso gouda 200 gr desc 30 %,Yes,,TRUE,Dos Pinos Queso gouda Empaque 200 g,Dos Pinos,Queso gouda,Empaque 200 g,1
898,do pinos queso mozarella do pinos paquete 128 grs,do pinos queso mozarella do pinos paquete 128 grs,Yes,,TRUE,Dos Pinos Queso mozarella Empaque 128 g,Dos Pinos,Queso mozarella,Empaque 128 g,0
900,do pinos queso procesado 8 unid do pinos,do pinos queso procesado 8 unid do pinos,Yes,,TRUE,Dos Pinos Queso procesado Empaque 8 unid,Dos Pinos,Queso procesado,Empaque 8 unid,0
902,do pinos queso procesado do pinos 12 unidades,do pinos queso procesado do pinos 12 unidades,Yes,,TRUE,Dos Pinos Queso procesado Empaque 12 unid,Dos Pinos,Queso procesado,Empaque 12 unid,0
903,do pinos queso procesado mozarella 192 gr 12 rebanadas,do pinos queso procesado mozarella 192 gr 12 rebanadas,Yes,,TRUE,Dos Pinos Queso procesado Empaque 12 unid,Dos Pinos,Queso procesado,Empaque 12 unid,0
906,do pinos rebanaditas la granja 192g 12 rebanadas,do pinos rebanaditas la granja 192g 12 rebanadas,Yes,,TRUE,Dos Pinos Rebanaditas La Granja Empaque 12 unid,Dos Pinos,Rebanaditas La Granja,Empaque 12 unid,0
908,do pinos rompope choco whisky tetra pak 1l,do pinos rompope choco whisky tetra pak 1l,Yes,,TRUE,Dos Pinos Rompope choco whisky Caja 1 L,Dos Pinos,Rompope choco whisky,Caja 1 L,0
909,do pinos rompope chocowhisky caja 1 l,do pinos rompope chocowhisky caja 1 l,Yes,,TRUE,Dos Pinos Rompope choco whisky Caja 1 L,Dos Pinos,Rompope choco whisky,Caja 1 L,0
910,do pinos rompope do pinos litro,do pinos rompope do pinos litro,Yes,,TRUE,Dos Pinos Rompope Caja 1 L,Dos Pinos,Rompope,Caja 1 L,0
911,do pinos rompope tetra pak 1l,do pinos rompope tetra pak 1l,Yes,,TRUE,Dos Pinos Rompope Caja 1 L,Dos Pinos,Rompope,Caja 1 L,0
912,do pinos t blanco cero 2.2 lt desc 19 %,do pinos t blanco cero 2.2 lt desc 19 %,Yes,,TRUE,Dos Pinos Té blanco cero Botella 2.2 L,Dos Pinos,Té blanco cero,Botella 2.2 L,1
913,do pinos t limn 2.2 lt botella desc 19 %,do pinos t limn 2.2 lt botella desc 19 %,Yes,,TRUE,Dos Pinos Té de limón Botella 2.2 L,Dos Pinos,Té de limón,Botella 2.2 L,1
914,do pinos te acompaa en tu desayuno,do pinos te acompaa en tu desayuno,Yes,,TRUE,Dos Pinos Te acompaña en tu desayuno ,Dos Pinos,Te acompaña en tu desayuno,,0
915,do pinos te melocoton cero 2.2 botella desc 19 %,do pinos te melocoton cero 2.2 botella,Yes,,FALSE,Dos Pinos Té melocotón cero Botella 2.2 L,Dos Pinos,Té melocotón cero,Botella 2.2 L,0
915,do pinos te melocoton cero 2.2 botella desc 19 %,do pinos te melocoton cero 2.2 botella desc 19 %,Yes,,TRUE,Dos Pinos Té melocotón cero Botella 2.2 L,Dos Pinos,Té melocotón cero,Botella 2.2 L,0
916,do pinos te verde relajacion 500 ml,do pinos te verde relajacion 500 ml,Yes,,TRUE,Dos Pinos Té verde relajación Botella 500 ml,Dos Pinos,Té verde relajación,Botella 500 ml,0
918,do pinos yogurt batido griego original 500 gr desc 30 %,do pinos yogurt batido griego original 500 g taza,Yes,,FALSE,Dos Pinos Yogurt batido griego original Empaque 500 g,Dos Pinos,Yogurt batido griego original,Empaque 500 g,0
918,do pinos yogurt batido griego original 500 gr desc 30 %,do pinos yogurt batido griego original 500 gr desc 30 %,Yes,,TRUE,Dos Pinos Yogurt batido griego original Pote 500 g,Dos Pinos,Yogurt batido griego original,Pote 500 g,1
919,do pinos yogurt batido in line pia colada 125 gr,do pinos yogurt batido in line pia colada 125 gr,Yes,,TRUE,Dos Pinos Yogurt batido light piña colada Empaque 125 g,Dos Pinos,Yogurt batido light piña colada,Empaque 125 g,0
921,do pinos yogurt c topping arandano deligurt do pinos 190 grs,do pinos yogurt c topping arandano deligurt do pinos 190 grs,Yes,,TRUE,Dos Pinos Yogurt con topping arándano Deligurt Empaque 190 g,Dos Pinos,Yogurt con topping arándano Deligurt,Empaque 190 g,0
923,do pinos yogurt fresa c topping chocolate do pinos 170 grs,do pinos yogurt fresa c topping chocolate do pinos 170 grs,Yes,,TRUE,Dos Pinos Yogurt fresa con topping chocolate Empaque170 g,Dos Pinos,Yogurt fresa con topping chocolate,Empaque170 g,0
924,do pinos yogurt fresa con granola pasas do pinos 170 grs,do pinos yogurt fresa con granola pasas do pinos 170 grs,Yes,,TRUE,Dos Pinos Yogurt fresa con granola y pasas Empaque170 g,Dos Pinos,Yogurt fresa con granola y pasas,Empaque170 g,0
925,do pinos yogurt fresa con topping de chocolate,do pinos yogurt fresa con topping de chocolate,Yes,,TRUE,Dos Pinos Yogurt fresa con topping de chocolate ,Dos Pinos,Yogurt fresa con topping de chocolate,,0
927,do pinos yogurt griego arandano deligurt 150 grs,do pinos yogurt griego arandano deligurt 150 grs,Yes,,TRUE,Dos Pinos Yogurt griego arándano Deligurt Empaque 150 g,Dos Pinos,Yogurt griego arándano Deligurt,Empaque 150 g,0
931,do pinos yogurt lquido griego plus fresa banano 750 ml,do pinos yogurt lquido griego plus coco 750 ml,Yes,,FALSE,Dos Pinos Yogurt líquido griego plus coco Botella 750 ml,Dos Pinos,Yogurt líquido griego plus coco,Botella 750 ml,0
931,do pinos yogurt lquido griego plus fresa banano 750 ml,do pinos yogurt lquido griego plus fresa banano 750 ml,Yes,,TRUE,Dos Pinos Yogurt líquido griego plus fresa banano Botella 750 ml,Dos Pinos,Yogurt líquido griego plus fresa banano,Botella 750 ml,0
933,do pinos zarcero queso turrialba 340 g,do pinos zarcero queso turrialba 340 g,Yes,,TRUE,Dos Pinos Queso zarcero Turrialba Empaque 340 g,Dos Pinos,Queso zarcero Turrialba,Empaque 340 g,0
1429,dos pinos  leche sabor vainilla caja 250 ml,do pinos frescoleche tapita 250 ml,No,,FALSE,Dos Pinos Frescoleche Tapita Caja 250 ml,Dos Pinos,Frescoleche Tapita,Caja 250 ml,0
1429,dos pinos  leche sabor vainilla caja 250 ml,do pinos frescoleche vainilla 250 ml,No,,FALSE,Dos Pinos Frescoleche vainilla Caja 250 ml,Dos Pinos,Frescoleche vainilla,Caja 250 ml,0
1429,dos pinos  leche sabor vainilla caja 250 ml,fresco leche vainilla do pinos 250 ml 7010 4.2,No,,FALSE,Dos Pinos Frescoleche vainilla Caja 250 ml,Dos Pinos,Frescoleche vainilla,Caja 250 ml,0
955,dos pinos bebida iced capuccino britt 250 ml,do pinos cafe fro capuccino britt 250 ml uht,No,,FALSE,Dos Pinos Café frío capuccino Britt  Vaso 250 ml,Dos Pinos,Café frío capuccino Britt ,Vaso 250 ml,0
965,dos pinos deligurt arándano 750 ml,deligurt arndano do pinos 750 ml 2245 7.5,No,,FALSE,Dos Pinos Yogurt arándano Deligurt Botella 750 ml,Dos Pinos,Yogurt arándano Deligurt,Botella 750 ml,0
2962,dos pinos deligurt frutas 200 ml,do pinos deligurt melocoton 200 ml,No,,FALSE,Dos Pinos Yogurt melocotón Deligurt Botella 200 ml,Dos Pinos,Yogurt melocotón Deligurt,Botella 200 ml,0
2962,dos pinos deligurt frutas 200 ml,do pinos yogurt arandano deligurt 200 ml,No,,FALSE,Dos Pinos Yogurt arándano Deligurt Botella 200 ml,Dos Pinos,Yogurt arándano Deligurt,Botella 200 ml,0
2962,dos pinos deligurt frutas 200 ml,do pinos yogurt delactomy fresa 200 ml,No,,FALSE,Dos Pinos Yogurt fresa Delactomy Botella 200 ml,Dos Pinos,Yogurt fresa Delactomy,Botella 200 ml,0
2962,dos pinos deligurt frutas 200 ml,do pinos yogurt fresa deligurt 200 ml,No,,FALSE,Dos Pinos Yogurt fresa Deligurt Botella 200 ml,Dos Pinos,Yogurt fresa Deligurt,Botella 200 ml,0
2962,dos pinos deligurt frutas 200 ml,do pinos yogurt frutas deligurt 200 ml,No,,FALSE,Dos Pinos Yogurt frutas Deligurt Botella 200 ml,Dos Pinos,Yogurt frutas Deligurt,Botella 200 ml,0
2962,dos pinos deligurt frutas 200 ml,do pinos yogurt melocoton deligurt 200 ml,No,,FALSE,Dos Pinos Yogurt melocotón Deligurt Botella 200 ml,Dos Pinos,Yogurt melocotón Deligurt,Botella 200 ml,0
2962,dos pinos deligurt frutas 200 ml,yogurt arandano deligurt do pinos 200 ml,No,,FALSE,Dos Pinos Yogurt arándano Deligurt Botella 200 ml,Dos Pinos,Yogurt arándano Deligurt,Botella 200 ml,0
2962,dos pinos deligurt frutas 200 ml,yogurt delactomy de fresa do pinos 200 ml 3129 5,No,,FALSE,Dos Pinos Yogurt fresa Delactomy Botella 200 ml,Dos Pinos,Yogurt fresa Delactomy,Botella 200 ml,0
2962,dos pinos deligurt frutas 200 ml,yogurt fresa deligurt do pinos 200 ml,No,,FALSE,Dos Pinos Yogurt fresa Deligurt Botella 200 ml,Dos Pinos,Yogurt fresa Deligurt,Botella 200 ml,0
969,dos pinos deligurt in line arándanos 200 ml,deligurt in line de arndanos do pinos 200 ml 6778 5,No,,FALSE,Dos Pinos Yogurt arándanos light Deligurt Botella 200 ml,Dos Pinos,Yogurt arándanos light Deligurt,Botella 200 ml,0
